"url","hammer_price","sold","auction_date","title","distillery","region","strength","distillery_status","cask_type","currency","bulk_litres","rla","filling_date","cask_filling","previous_spirit","regauged_date","age","bottles_at_cask_strength","hammer_price_per_bottle_at_cask_strength","hammer_price_per_litre_of_alcohol","buyer_price","buyer_price_per_bottle_at_cask_strength","buyer_price_per_litre_of_alcohol","country","auction_house"
"https://www.thegrandwhiskyauction.com/lot-713948/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-80",2500,FALSE,"2025-01-02","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #80","Adnams","England","61.1","Operational","Barrel","Great Britain Pound (£)","130","79.43",NA,"First Fill","Bourbon",NA,NA,185.71,"13.46","31.47","2812.5","15.14","35.41","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713949/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-76",2500,FALSE,"2025-01-02","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #76","Adnams","England","63.5","Operational","Barrel","Great Britain Pound (£)","130","82.55",NA,"First Fill","Bourbon",NA,NA,185.71,"13.46","30.28","2812.5","15.14","34.07","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713950/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-77",2500,FALSE,"2025-01-02","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #77","Adnams","England","62.3","Operational","Barrel","Great Britain Pound (£)","130","80.99",NA,"First Fill","Bourbon",NA,NA,185.71,"13.46","30.87","2812.5","15.14","34.73","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713951/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-78",2500,FALSE,"2025-01-02","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #78","Adnams","England","62.1","Operational","Barrel","Great Britain Pound (£)","130","80.73",NA,"First Fill","Bourbon",NA,NA,185.71,"13.46","30.97","2812.5","15.14","34.84","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713952/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-79",2500,FALSE,"2025-01-02","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #79","Adnams","England","63.2","Operational","Barrel","Great Britain Pound (£)","120","75.84",NA,"First Fill","Bourbon",NA,NA,171.43,"14.58","32.96","2812.5","16.41","37.08","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713953/adnams-single-malt-1st-fill-french-oak-tight-grain-selection-cask-395",2500,FALSE,"2025-01-02","Adnams - Single Malt - 1st Fill French Oak Tight Grain Selection Cask #395","Adnams","England","64.7","Operational",NA,"Great Britain Pound (£)","150","97.05",NA,"First Fill",NA,NA,NA,214.29,"11.67","25.76","2812.5","13.12","28.98","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713954/adnams-single-malt-1st-fill-french-oak-tight-grain-selection-cask-396",2500,FALSE,"2025-01-02","Adnams - Single Malt - 1st Fill French Oak Tight Grain Selection Cask #396","Adnams","England","65.2","Operational",NA,"Great Britain Pound (£)","160","104.32",NA,"First Fill",NA,NA,NA,228.57,"10.94","23.96","2812.5","12.3","26.96","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713955/adnams-single-malt-1st-fill-french-oak-cask-957",2500,FALSE,"2025-01-02","Adnams - Single Malt - 1st Fill French Oak Cask #957","Adnams","England","62.4","Operational",NA,"Great Britain Pound (£)","175","109.2",NA,"First Fill",NA,NA,NA,250,"10","22.89","2812.5","11.25","25.76","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713956/adnams-single-malt-1st-fill-french-oak-cask-958",2500,FALSE,"2025-01-02","Adnams - Single Malt - 1st Fill French Oak Cask #958","Adnams","England","62.3","Operational",NA,"Great Britain Pound (£)","170","105.91",NA,"First Fill",NA,NA,NA,242.86,"10.29","23.6","2812.5","11.58","26.56","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713957/adnams-single-malt-1st-fill-french-oak-cask-959",2500,FALSE,"2025-01-02","Adnams - Single Malt - 1st Fill French Oak Cask #959","Adnams","England","61.9","Operational",NA,"Great Britain Pound (£)","150","92.85",NA,"First Fill",NA,NA,NA,214.29,"11.67","26.93","2812.5","13.12","30.29","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610006/adnams-single-malt-heaven-hill-1st-fill-american-oak-bourbon-barrel-145",2300,TRUE,"2023-12-14","Adnams - Single Malt - Heaven Hill - 1st Fill American Oak Bourbon Barrel #145","Adnams","England","67.2","Operational","Barrel","Great Britain Pound (£)","137","92.06",NA,"First Fill","Bourbon",NA,NA,195.71,"11.75","24.98","2587.5","13.22","28.11","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610038/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-114",2300,TRUE,"2023-12-14","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #114","Adnams","England","67.3","Operational","Barrel","Great Britain Pound (£)","135.2","90.99",NA,"First Fill","Bourbon",NA,NA,193.14,"11.91","25.28","2587.5","13.4","28.44","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610030/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-106",2200,TRUE,"2023-12-14","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #106","Adnams","England","66.39","Operational","Barrel","Great Britain Pound (£)","123.3","81.86",NA,"First Fill","Bourbon",NA,NA,176.14,"12.49","26.88","2475","14.05","30.23","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-662112/adnams-single-malt-french-oak-barrique-482",2000,FALSE,"2024-08-06","Adnams - Single Malt - French Oak Barrique #482 ","Adnams","England","64.7","Operational","Barrique","Great Britain Pound (£)","175","113.22",NA,NA,NA,NA,NA,250,"8","17.66","2250","9","19.87","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-662113/adnams-single-malt-french-oak-barrique-468",2000,TRUE,"2024-08-06","Adnams - Single Malt - French Oak Barrique #468 ","Adnams","England","68.1","Operational","Barrique","Great Britain Pound (£)","170","115.77",NA,NA,NA,NA,NA,242.86,"8.24","17.28","2250","9.26","19.44","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610041/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-117",1900,TRUE,"2023-12-14","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #117","Adnams","England","66.41","Operational","Barrel","Great Britain Pound (£)","104.7","69.53",NA,"First Fill","Bourbon",NA,NA,149.57,"12.7","27.33","2137.5","14.29","30.74","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610000/adnams-single-malt-heaven-hill-1st-fill-american-oak-bourbon-barrel-141",1600,TRUE,"2023-12-14","Adnams - Single Malt - Heaven Hill - 1st Fill American Oak Bourbon Barrel #141","Adnams","England","70.2","Operational","Barrel","Great Britain Pound (£)","79.7","55.95",NA,"First Fill","Bourbon",NA,NA,113.86,"14.05","28.6","1800","15.81","32.17","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610012/adnams-triple-malt-1st-fill-american-oak-bourbon-barrel-518",1500,TRUE,"2023-12-14","Adnams - Triple Malt - 1st Fill American Oak Bourbon Barrel #518","Adnams","England","68.85","Operational","Barrel","Great Britain Pound (£)","78.53","54.07",NA,"First Fill","Bourbon",NA,NA,112.19,"13.37","27.74","1687.5","15.04","31.21","England","The Grand Whisky Auction"
"https://www.just-whisky.co.uk/product/macallan_1990_refill_hogshead_cask_no11164_held_in_bond_whiskybroker_1396615",71000,FALSE,"2019-07-30","Macallan 1990 Refill Hogshead Cask No.11164","Macallan","Speyside","42.9","Operational","Hogshead","Great Britain Pound (£)","181.5976","77.9299","1990-01-01","Second Fill","","2019-05-23",29.57,259.425142857143,"273.68","911.08","8875","34.21","113.88","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/springbank_1994_hogshead_cask_no27_held_in_bond_at_springbank_distillery_1478328",70000,FALSE,"2024-09-30","Springbank 1994 Hogshead Cask No.27 Held In Bond At Springbank Distillery","Springbank ","Campbeltown","43.8","Operational","Hogshead","Great Britain Pound (£)","140.3","61.6","1994-01-01","Second Fill","Sherry","2024-08-13",30.75,200.428571428571,"349.25","1136.36","8750","43.66","142.05","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/springbank_2000_hogshead_cask_no112_held_in_bond_at_springbank_distillery_1490204",35000,FALSE,"2025-06-16","Springbank 2000 Hogshead Cask No.112 Held In Bond At Springbank Distillery","Springbank ","Campbeltown","43.3","Operational","Hogshead","Great Britain Pound (£)","131.8","57.9","2000-01-01","First Fill","Bourbon","2025-02-10",25.46,188.285714285714,"185.89","604.49","4375","23.24","75.56","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/ben_nevis_1996_hogshead_cask_no1687_held_in_bond_at_ben_nevis_distillery_1467628",25100,TRUE,"2023-12-31","Ben Nevis 1996 Hogshead Cask No.1687 Held In Bond At Ben Nevis Distillery","Ben Nevis","Highlands","55","Operational","Hogshead","Great Britain Pound (£)","143.39","79.02","1996-11-01","","","2023-07-04",27.16,204.842857142857,"122.53","317.64","3137.5","15.32","39.71","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/ben_nevis_1996_hogshead_cask_no1686_held_in_bond_at_ben_nevis_distillery_1470188",24000,FALSE,"2024-03-31","Ben Nevis 1996 Hogshead Cask No.1686 Held In Bond At Ben Nevis Distillery","Ben Nevis","Highlands","55.1","Operational","Hogshead","Great Britain Pound (£)","129.76","71.64","1996-11-01","","","2023-07-04",27.41,185.371428571429,"129.47","335.01","3000","16.18","41.88","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/ben_nevis_1996_hogshead_cask_no408_held_in_bond_at_ben_nevis_distillery_1487110",22250,FALSE,"2025-04-21","Ben Nevis 1996 Hogshead Cask No.408 Held In Bond At Ben Nevis Distillery","Ben Nevis","Highlands","49.6","Operational","Hogshead","Great Britain Pound (£)","159.73","80.1","1996-03-29","","","2025-01-27",29.06,228.185714285714,"97.51","277.78","2781.25","12.19","34.72","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/ben_nevis_1996_hogshead_cask_no1751_held_in_bond_at_ben_nevis_distillery_1414548",20905,TRUE,"2020-09-30","Ben Nevis 1996 Hogshead Cask No.1751 Held In Bond At Ben Nevis Distillery","Ben Nevis","Highlands","56.1","Operational","Hogshead","Great Britain Pound (£)","159.29","89.27","1996-01-01","","","2020-08-24",24.75,227.557142857143,"91.87","234.18","2613.125","11.48","29.27","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/ben_nevis_1997_refill_sherry_hogshead_cask_no32_held_in_bond_at_ben_nevis_distillery_1414549",17600,TRUE,"2020-09-30","Ben Nevis 1997 Refill Sherry Hogshead Cask No.32 Held In Bond At Ben Nevis Distillery","Ben Nevis","Highlands","56.4","Operational","Hogshead","Great Britain Pound (£)","188.9","106.43","1997-01-01","Second Fill","Sherry","2020-08-24",23.75,269.857142857143,"65.22","165.37","2200","8.15","20.67","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/bruichladdich_2012_fresh_bourbon_cask_no2353_held_in_bond_at_bruichladdich_distillery_1436777",14000,TRUE,"2022-02-28","Bruichladdich 2012 Fresh Bourbon Cask No.2353 Held In Bond At Bruichladdich Distillery","Bruichladdich ","Islay","63.8","Operational","Barrel","Great Britain Pound (£)","147","93.79","2012-01-01","First Fill","Bourbon",NA,10.16,210,"66.67","149.27","1750","8.33","18.66","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/dalmore_cask_no_800158_refill_hogshead_held_in_bond_1381663",12000,TRUE,"2018-07-31","Dalmore Cask No. 800158 Refill Hogshead - Held in Bond at Auchroisk Distillery","Dalmore","Highlands","58.9","Operational","Hogshead","Great Britain Pound (£)","198.13","116.7","2008-02-11","Second Fill","","2018-04-19",10.47,283.042857142857,"42.4","102.83","1500","5.3","12.85","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/auchroisk_2008_hogshead_cask_no_815520_held_in_bond_at_coleburn_distillery_1427248",5750,FALSE,"2021-06-30","Auchroisk 2008 Hogshead Cask No. 815520 Held in Bond at Coleburn Distillery","Auchroisk","Speyside","58.9","Operational","Hogshead","Great Britain Pound (£)","215.75","127.07","2008-10-17","","","2021-05-18",12.7,308.214285714286,"18.66","45.25","718.75","2.33","5.66","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/arran_2013_hogshead_cask_no415_held_in_bond_at_arran_distillery_1489037",5300,FALSE,"2025-05-19","Arran 2013 Hogshead Cask No.415 Held In Bond At Arran Distillery","Arran","Highlands","58.6","Operational","Hogshead","Great Britain Pound (£)","226","134","2013-03-05","First Fill","Sherry","2025-03-04",12.21,322.857142857143,"16.42","39.55","662.5","2.05","4.94","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/ardnamurchan_2017_american_oak_barrel_cask_no_112_held_in_bond_at_ardnamurchan_1475438",3600,FALSE,"2024-07-31","Ardnamurchan 2017 American Oak Barrel Cask No. 112 (Held in Bond at Ardnamurchan)","Ardnamurchan","Highlands","61.6","Operational","Barrel","Great Britain Pound (£)","165.2","101.76","2017-03-06","","","2024-04-19",7.4,236,"15.25","35.38","450","1.91","4.42","Scotland","Just Whisky Auctions"
"https://www.just-whisky.co.uk/product/ardnamurchan_2017_american_oak_barrel_cask_no_112_held_in_bond_at_ardnamurchan_1474865",3600,FALSE,"2024-06-30","Ardnamurchan 2017 American Oak Barrel Cask No. 112 (Held in Bond at Ardnamurchan)","Ardnamurchan","Highlands","61.6","Operational","Barrel","Great Britain Pound (£)","165.2","101.76","2017-03-06","","","2024-04-19",7.32,236,"15.25","35.38","450","1.91","4.42","Scotland","Just Whisky Auctions"
"https://www.prestigewhiskyauction.com/lot-280219/longmorn-2010-cask-900017-cask-in-storage-at-glenfarclas/searched/q-cask&sb-relevance&au-past-auctions",11000,TRUE,"2024-04-29","Longmorn 2010 Cask #900017 * Cask in Storage at Glenfarclas *","Longmorn","Speyside","54.8","Operational","Barrel","Great Britain Pound (£)","168.98","92.6","2010-08-12","","Bourbon","2023-07-04",13.71,241.4,"45.57","118.79","1100","4.56","11.88","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-270400/longmorn-2010-cask-900016-cask-in-storage-at-glenfarclas/searched/q-cask&sb-relevance&au-past-auctions",9500,TRUE,"2024-04-01","Longmorn 2010 Cask #900016 * Cask in Storage at Glenfarclas *","Longmorn","Speyside","57.4","Operational","Barrel","Great Britain Pound (£)","178.22","102.3","2010-08-12","","Bourbon","2023-07-04",13.64,254.6,"37.31","92.86","950","3.73","9.29","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-250592/longmorn-2010-cask-900015-cask-in-storage-at-glenfarclas/searched/q-cask&sb-relevance&au-past-auctions",9000,TRUE,"2024-02-05","Longmorn 2010 Cask #900015 * Cask in Storage at Glenfarclas *","Longmorn","Speyside","55.6","Operational","Barrel","Great Britain Pound (£)","175.9","97.8","2010-08-12","","Bourbon","2023-07-04",13.48,251.29,"35.82","92.02","900","3.58","9.2","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-230726/longmorn-2010-cask-900010-cask-in-storage-at-glenfarclas/searched/q-cask&sb-relevance&au-past-auctions",8900,TRUE,"2023-12-04","Longmorn 2010 Cask #900010 * Cask in Storage at Glenfarclas *","Longmorn","Speyside","55.6","Operational","Barrel","Great Britain Pound (£)","158.81","88.3","2010-05-03","","Bourbon","2023-07-04",13.59,226.87,"39.23","100.79","890","3.92","10.08","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-350339/tamnavulin-2013-cask-111561-cask-in-storage-at-invergordon/searched/q-cask&sb-relevance&au-past-auctions",4400,FALSE,"2025-04-04","Tamnavulin 2013 Cask #111561 * Cask in Storage at Invergordon *","Tamnavulin","Speyside","58.5","Operational","Barrel","Great Britain Pound (£)","180.85","105.8","2013-09-10","","","2024-10-28",11.57,258.36,"17.03","41.59","440","1.7","4.16","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-320177/dalmunach-2017-cask-1270000105-cask-in-storage-at-glenfarclas/searched/q-cask&sb-relevance&au-past-auctions",4100,TRUE,"2024-09-02","Dalmunach 2017 Cask #1270000105 * Cask in Storage at Glenfarclas *","Dalmunach","Speyside","59.2","Operational","Barrel","Great Britain Pound (£)","173.82","102.9","2017-06-15","First Fill","Bourbon","2024-07-08",7.22,248.31,"16.51","39.84","410","1.65","3.98","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-310387/dalmunach-2017-cask-1270000105-cask-in-storage-at-glenfarclas/searched/q-cask&sb-relevance&au-past-auctions",3900,FALSE,"2024-12-13","Dalmunach 2017 Cask #1270000105 * Cask in Storage at Glenfarclas *","Dalmunach","Speyside","59.2","Operational","Barrel","Great Britain Pound (£)","173.82","102.9","2017-06-15","First Fill","Bourbon","2024-07-08",7.5,248.31,"15.71","37.9","390","1.57","3.79","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-360108/tamnavulin-2013-cask-111561-cask-in-storage-at-invergordon/searched/q-cask&sb-relevance&au-past-auctions",3700,FALSE,"2025-04-04","Tamnavulin 2013 Cask #111561 * Cask in Storage at Invergordon *","Tamnavulin","Speyside","58.5","Operational","Barrel","Great Britain Pound (£)","180.85","105.8","2013-09-10","","","2024-10-28",11.57,258.36,"14.32","34.97","370","1.43","3.5","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-340094/dalmunach-2017-cask-1270000108-cask-in-storage-at-glenfarclas/searched/q-cask&sb-relevance&au-past-auctions",3500,TRUE,"2024-11-04","Dalmunach 2017 Cask #1270000108 * Cask in Storage at Glenfarclas *","Dalmunach","Speyside","58.5","Operational","Barrel","Great Britain Pound (£)","180.85","105.8","2017-06-15","First Fill","Bourbon","2024-07-08",7.39,258.36,"13.55","33.08","350","1.35","3.31","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-330205/dalmunach-2017-cask-1270000108-cask-in-storage-at-glenfarclas/searched/q-cask&sb-relevance&au-past-auctions",3200,FALSE,"2024-12-13","Dalmunach 2017 Cask #1270000108 * Cask in Storage at Glenfarclas *","Dalmunach","Speyside","58.5","Operational","Barrel","Great Britain Pound (£)","180.85","105.8","2017-06-15","First Fill","Bourbon","2024-07-08",7.5,258.36,"12.39","30.25","320","1.24","3.02","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-360354/deanston-2022-hogshead-5377-cask-in-storage-at-jd-spirits/searched/q-cask&sb-relevance&au-past-auctions",2000,TRUE,"2025-01-06","Deanston 2022 Hogshead #5377 * Cask in Storage at JD Spirits *","Deanston","Highlands","65","Operational","Hogshead","Great Britain Pound (£)","243.52","158.29","2022-06-28","Second Fill","","2024-12-04",2.53,347.89,"5.75","12.64","200","0.57","1.26","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-360355/tullibardine-2019-hogshead-8000090-cask-in-storage-at-jd-spirits/searched/q-cask&sb-relevance&au-past-auctions",2000,FALSE,"2025-05-11","Tullibardine 2019 Hogshead #8000090 * Cask in Storage at JD Spirits *","Tullibardine","Highlands","65","Operational","Hogshead","Great Britain Pound (£)","200.62","130.4","2019-05-23","","Wine","2024-12-04",5.97,286.6,"6.98","15.34","200","0.7","1.53","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-410379/tullibardine-2018-barrel-8000181/searched/q-barrel&sb-relevance&au-past-auctions",1525,TRUE,"2025-06-02","Tullibardine 2018 Barrel #8000181","Tullibardine","Highlands","69.4","Operational","Barrel","Great Britain Pound (£)","157.06","109","2018-03-05","","","2025-02-01",7.24,224.37,"6.8","13.99","152.5","0.68","1.4","Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-380378/ardmore-2023-barrel-800268/searched/q-barrel&sb-relevance&au-past-auctions",1200,TRUE,"2025-03-03","Ardmore 2023 Barrel #800268","Ardmore","Highlands",NA,"Operational","Barrel","Great Britain Pound (£)",NA,NA,"2023-05-16","Second Fill","",NA,1.8,NA,NA,NA,"120",NA,NA,"Scotland","Prestige Whisky Auction"
"https://www.prestigewhiskyauction.com/lot-110547/arran-1998-hogshead-98614/searched/q-hogshead&sb-relevance&au-past-auctions",20500,FALSE,"2023-04-18","Arran 1998 Hogshead #98/614","Arran","Islands","51.4","Operational","Hogshead","Great Britain Pound (£)","168.3","87","1998-06-11","","","2022-11-11",24.85,240.43,"85.26","235.63","2050","8.53","23.56","Scotland","Prestige Whisky Auction"
