"";"lot_title";"lot_url";"lot_auction_date";"lot_price";"lot_image"
"91";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #024 (2024)";"https://www.whiskyhammer.com/item/161908/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-024-2024.html";"12/11/2023";"6100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"92";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #023 (2024)";"https://www.whiskyhammer.com/item/161907/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-023-2024.html";"12/11/2023";"6000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"93";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #025 (2024)";"https://www.whiskyhammer.com/item/161909/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-025-2024.html";"12/11/2023";"6100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"94";"BrewDog Distilling Co. - Ex-Bourbon Cask #002 (2024)";"https://www.whiskyhammer.com/item/161913/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-002-2024.html";"12/11/2023";"5600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"95";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #005 (2024)";"https://www.whiskyhammer.com/item/161889/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-005-2024.html";"12/11/2023";"6100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"96";"BrewDog Distilling Co. - Ex-Bourbon Cask #005 (2024)";"https://www.whiskyhammer.com/item/161916/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-005-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"97";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #017 (2024)";"https://www.whiskyhammer.com/item/161901/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-017-2024.html";"12/11/2023";"5900.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"98";"BrewDog Distilling Co. - Ex-Bourbon Cask #004 (2024)";"https://www.whiskyhammer.com/item/161915/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-004-2024.html";"12/11/2023";"5200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"99";"BrewDog Distilling Co. - Single Grain Rye Ex-Bourbon Cask #002 (2024)";"https://www.whiskyhammer.com/item/161928/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Single-Grain-Rye-Ex-Bourbon-Cask-002-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"100";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #001 (2024)";"https://www.whiskyhammer.com/item/161885/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-001-2024.html";"12/11/2023";"8100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"101";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #002 (2024)";"https://www.whiskyhammer.com/item/161886/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-002-2024.html";"12/11/2023";"6400.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"102";"BrewDog Distilling Co. - Ex-Bourbon Cask #001 (2024)";"https://www.whiskyhammer.com/item/161912/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-001-2024.html";"12/11/2023";"5600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"103";"BrewDog Distilling Co. - Ex-Bourbon Cask #015 (2024)";"https://www.whiskyhammer.com/item/161926/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-015-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"104";"BrewDog Distilling Co. - Ex-Bourbon Cask #006 (2024)";"https://www.whiskyhammer.com/item/161917/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-006-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"105";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #006 (2024)";"https://www.whiskyhammer.com/item/161890/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-006-2024.html";"12/11/2023";"6000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"106";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #014 (2024)";"https://www.whiskyhammer.com/item/161898/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-014-2024.html";"12/11/2023";"5800.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"107";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #018 (2024)";"https://www.whiskyhammer.com/item/161902/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-018-2024.html";"12/11/2023";"5900.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"108";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #008 (2024)";"https://www.whiskyhammer.com/item/161892/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-008-2024.html";"12/11/2023";"5600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"109";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #015 (2024)";"https://www.whiskyhammer.com/item/161899/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-015-2024.html";"12/11/2023";"5300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"110";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #003 (2024)";"https://www.whiskyhammer.com/item/161887/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-003-2024.html";"12/11/2023";"5600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"111";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #004 (2024)";"https://www.whiskyhammer.com/item/161888/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-004-2024.html";"12/11/2023";"5500.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"112";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #012 (2024)";"https://www.whiskyhammer.com/item/161896/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-012-2024.html";"12/11/2023";"5600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"113";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #021 (2024)";"https://www.whiskyhammer.com/item/161905/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-021-2024.html";"12/11/2023";"6000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"114";"BrewDog Distilling Co. - Ex-Bourbon Cask #003 (2024)";"https://www.whiskyhammer.com/item/161914/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-003-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"115";"BrewDog Distilling Co. - Ex-Bourbon Cask #007 (2024)";"https://www.whiskyhammer.com/item/161918/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-007-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"116";"BrewDog Distilling Co. - Ex-Bourbon Cask #010 (2024)";"https://www.whiskyhammer.com/item/161921/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-010-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"117";"BrewDog Distilling Co. - Ex-Bourbon Cask #013 (2024)";"https://www.whiskyhammer.com/item/161924/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-013-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"118";"BrewDog Distilling Co. - Single Grain Rye Ex-Bourbon Cask #001 (2024)";"https://www.whiskyhammer.com/item/161927/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Single-Grain-Rye-Ex-Bourbon-Cask-001-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"119";"BrewDog Distilling Co. - Single Grain Rye Ex-Bourbon Cask #003 (2024)";"https://www.whiskyhammer.com/item/161929/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Single-Grain-Rye-Ex-Bourbon-Cask-003-2024.html";"12/11/2023";"5000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"120";"BrewDog Distilling Co. - Dark Rum Ex-Oloroso Cask #001 (2024)";"https://www.whiskyhammer.com/item/161935/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Dark-Rum-Ex-Oloroso-Cask-001-2024.html";"12/11/2023";"5100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"121";"BrewDog Distilling Co. - Dark Rum Ex-Oloroso Cask #002 (2024)";"https://www.whiskyhammer.com/item/161936/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Dark-Rum-Ex-Oloroso-Cask-002-2024.html";"12/11/2023";"5100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"122";"BrewDog Distilling Co. - Dark Rum Ex-Oloroso Cask #003 (2024)";"https://www.whiskyhammer.com/item/161937/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Dark-Rum-Ex-Oloroso-Cask-003-2024.html";"12/11/2023";"5200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"123";"BrewDog Distilling Co. - Dark Rum Ex-Oloroso Cask #004 (2024)";"https://www.whiskyhammer.com/item/161938/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Dark-Rum-Ex-Oloroso-Cask-004-2024.html";"12/11/2023";"5200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"124";"BrewDog Distilling Co. - Dark Rum Ex-Oloroso Cask #005 (2024)";"https://www.whiskyhammer.com/item/161939/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Dark-Rum-Ex-Oloroso-Cask-005-2024.html";"12/11/2023";"5100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"125";"Staoisha (Peated Bunnahabhain) - 2013 Barrel #1098 | Held In Bond";"https://www.whiskyhammer.com/item/159746/Bunnahabhain/Staoisha-Peated-Bunnahabhain---2013-Barrel-1098--Held-In-Bond.html";"29/10/2023";"9700.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"126";"Lochindaal (Bruichladdich) - 2009 Fresh Bourbon Barrel #12 | Held In Bond";"https://www.whiskyhammer.com/item/158747/Bruichladdich/Lochindaal-Bruichladdich---2009-Fresh-Bourbon-Barrel-12--Held-In-Bond.html";"29/10/2023";"20300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"127";"Speyside - 1992 Barrel #1408859 | Held In Bond";"https://www.whiskyhammer.com/item/159754/Speyside/Speyside---1992-Barrel-1408859--Held-In-Bond.html";"29/10/2023";"22000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"128";"Orkney (Highland Park) - 2006 Hogshead #9 | Held In Bond";"https://www.whiskyhammer.com/item/159751/Highland-Park/Orkney-Highland-Park---2006-Hogshead-9--Held-In-Bond.html";"29/10/2023";"20000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"129";"Rhinns (Bruichladdich) - 2011 Fresh Bourbon Barrel #20 | Held In Bond";"https://www.whiskyhammer.com/item/158733/Bruichladdich/Rhinns-Bruichladdich---2011-Fresh-Bourbon-Barrel-20--Held-In-Bond.html";"29/10/2023";"23000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"130";"Ben Nevis - 1998 Refill Hogshead #1399 | Held In Bond";"https://www.whiskyhammer.com/item/156825/Ben-Nevis/Ben-Nevis---1998-Refill-Hogshead-1399--Held-In-Bond.html";"24/09/2023";"30000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"131";"Staoisha (Peated Bunnahabhain) - 2013 Barrel #1075 | Held In Bond";"https://www.whiskyhammer.com/item/154829/Bunnahabhain/Staoisha-Peated-Bunnahabhain---2013-Barrel-1075--Held-In-Bond.html";"27/08/2023";"9600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"132";"Croftengea - 2009 Hogshead #316 | Held In Bond";"https://www.whiskyhammer.com/item/154830/Loch-Lomond/Croftengea---2009-Hogshead-316--Held-In-Bond.html";"27/08/2023";"9250.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"133";"Ben Nevis - 1998 Barrel #1356 | Held In Bond";"https://www.whiskyhammer.com/item/154674/Ben-Nevis/Ben-Nevis---1998-Barrel-1356--Held-In-Bond.html";"27/08/2023";"22100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"134";"Lochindaal (Bruichladdich) - 2010 Ex-Bourbon Barrel #4336 | Held In Bond";"https://www.whiskyhammer.com/item/145093/Bruichladdich/Lochindaal-Bruichladdich---2010-Ex-Bourbon-Barrel-4336--Held-In-Bond.html";"30/04/2023";"25250.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"135";"Bruichladdich - 2010 Fresh Bourbon Barrel #2032 | Held In Bond";"https://www.whiskyhammer.com/item/145092/Bruichladdich/Bruichladdich---2010-Fresh-Bourbon-Barrel-2032--Held-In-Bond.html";"30/04/2023";"21000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"136";"North British - 2010 Ex-Bourbon Barrel #212936 | Held In Bond";"https://www.whiskyhammer.com/item/141536/North-British/North-British---2010-Ex-Bourbon-Barrel-212936--Held-In-Bond.html";"26/03/2023";"1825.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"137";"Ben Nevis - 1996 Hogshead #877 | Held In Bond";"https://www.whiskyhammer.com/item/139122/Ben-Nevis/Ben-Nevis---1996-Hogshead-877--Held-In-Bond.html";"26/02/2023";"41500.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"138";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #015";"https://www.whiskyhammer.com/item/134265/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-015.html";"11/12/2022";"9200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"139";"BrewDog Distilling Co. - Ex-Bourbon Cask #009";"https://www.whiskyhammer.com/item/134289/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-009.html";"11/12/2022";"6900.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"140";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #001";"https://www.whiskyhammer.com/item/134251/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-001.html";"11/12/2022";"12500.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"141";"BrewDog Distilling Co. - Ex-Bourbon Cask #008";"https://www.whiskyhammer.com/item/134288/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-008.html";"11/12/2022";"8600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"142";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #014";"https://www.whiskyhammer.com/item/134264/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-014.html";"11/12/2022";"8300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"143";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #017";"https://www.whiskyhammer.com/item/134267/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-017.html";"11/12/2022";"8300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"144";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #012";"https://www.whiskyhammer.com/item/134262/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-012.html";"11/12/2022";"8300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"145";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #013";"https://www.whiskyhammer.com/item/134263/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-013.html";"11/12/2022";"8200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"146";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #007";"https://www.whiskyhammer.com/item/134257/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-007.html";"11/12/2022";"8600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"147";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #024";"https://www.whiskyhammer.com/item/134274/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-024.html";"11/12/2022";"8100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"148";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #010";"https://www.whiskyhammer.com/item/134260/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-010.html";"11/12/2022";"8000.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"149";"BrewDog Distilling Co. - Ex-Bourbon Cask #015";"https://www.whiskyhammer.com/item/134295/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-015.html";"11/12/2022";"7800.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"150";"BrewDog Distilling Co. - Ex-Bourbon Cask #003";"https://www.whiskyhammer.com/item/134283/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-003.html";"11/12/2022";"7900.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"151";"BrewDog Distilling Co. - Single Grain Rye Cask #003";"https://www.whiskyhammer.com/item/134298/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Single-Grain-Rye-Cask-003.html";"11/12/2022";"7700.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"152";"BrewDog Distilling Co. - Ex-Bourbon Cask #005";"https://www.whiskyhammer.com/item/134285/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-005.html";"11/12/2022";"7800.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"153";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #028";"https://www.whiskyhammer.com/item/134278/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-028.html";"11/12/2022";"7800.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"154";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #029";"https://www.whiskyhammer.com/item/134279/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-029.html";"11/12/2022";"7800.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"155";"BrewDog Distilling Co. - Ex-Bourbon Cask #006";"https://www.whiskyhammer.com/item/134286/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-006.html";"11/12/2022";"7700.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"156";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #005";"https://www.whiskyhammer.com/item/134255/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-005.html";"11/12/2022";"7600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"157";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #003";"https://www.whiskyhammer.com/item/134253/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-003.html";"11/12/2022";"8100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"158";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #009";"https://www.whiskyhammer.com/item/134259/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-009.html";"11/12/2022";"7600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"159";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #022";"https://www.whiskyhammer.com/item/134272/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-022.html";"11/12/2022";"7300.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"160";"BrewDog Distilling Co. - Single Grain Rye Cask #002";"https://www.whiskyhammer.com/item/134297/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Single-Grain-Rye-Cask-002.html";"11/12/2022";"7200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"161";"BrewDog Distilling Co. - Single Grain Rye Cask #005";"https://www.whiskyhammer.com/item/134300/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Single-Grain-Rye-Cask-005.html";"11/12/2022";"7100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"162";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #023";"https://www.whiskyhammer.com/item/134273/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-023.html";"11/12/2022";"7200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"163";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #006";"https://www.whiskyhammer.com/item/134256/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-006.html";"11/12/2022";"7700.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"164";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #030";"https://www.whiskyhammer.com/item/134280/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-030.html";"11/12/2022";"7200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"165";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #004";"https://www.whiskyhammer.com/item/134254/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-004.html";"11/12/2022";"7500.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"166";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #016";"https://www.whiskyhammer.com/item/134266/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-016.html";"11/12/2022";"7200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"167";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #011";"https://www.whiskyhammer.com/item/134261/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-011.html";"11/12/2022";"7500.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"168";"BrewDog Distilling Co. - Ex-Bourbon Cask #014";"https://www.whiskyhammer.com/item/134294/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-014.html";"11/12/2022";"7100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"169";"BrewDog Distilling Co. - Ex-Bourbon Cask #012";"https://www.whiskyhammer.com/item/134292/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-012.html";"11/12/2022";"7100.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"170";"BrewDog Distilling Co. - Ex-Bourbon Cask #004";"https://www.whiskyhammer.com/item/134284/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-004.html";"11/12/2022";"7200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"171";"BrewDog Distilling Co. - Single Grain Rye Cask #001";"https://www.whiskyhammer.com/item/134296/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Single-Grain-Rye-Cask-001.html";"11/12/2022";"7200.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"172";"BrewDog Distilling Co. - Ex-Bourbon Cask #007";"https://www.whiskyhammer.com/item/134287/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-007.html";"11/12/2022";"7400.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"173";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #019";"https://www.whiskyhammer.com/item/134269/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-019.html";"11/12/2022";"6900.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"174";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #020";"https://www.whiskyhammer.com/item/134270/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-020.html";"11/12/2022";"6800.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"175";"BrewDog Distilling Co. - Ex-Bourbon Cask #010";"https://www.whiskyhammer.com/item/134290/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-010.html";"11/12/2022";"6800.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"176";"BrewDog Distilling Co. - Ex-Bourbon Cask #011";"https://www.whiskyhammer.com/item/134291/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Bourbon-Cask-011.html";"11/12/2022";"6800.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"177";"BrewDog Distilling Co. - Single Grain Rye Cask #004";"https://www.whiskyhammer.com/item/134299/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Single-Grain-Rye-Cask-004.html";"11/12/2022";"6600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"178";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #025";"https://www.whiskyhammer.com/item/134275/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-025.html";"11/12/2022";"6700.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"179";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #008";"https://www.whiskyhammer.com/item/134258/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-008.html";"11/12/2022";"7600.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
"180";"BrewDog Distilling Co. - Ex-Oloroso Sherry Cask #018";"https://www.whiskyhammer.com/item/134268/BrewDog-Distilling-Co/BrewDog-Distilling-Co---Ex-Oloroso-Sherry-Cask-018.html";"11/12/2022";"6900.00";"https://www.whiskyhammer.com/uploads/images/products/newthumbs/"
